"id","username","value"
2313,"bespoke-1787290469","Vlan7"
2314,"Brooklyn-687864220","Vlan9"
2315,"eye-2024841866","Vlan7"
2316,"hand-962590927","Vlan2"
2317,"future-1056735825","Vlan3"
2318,"direct-530582513","Vlan9"
2319,"messenger-647624481","Vlan2"
2320,"direct-1902299751","Vlan3"
2321,"direct-1310346221","Vlan8"
2322,"echo-1761892800","Vlan3"
2323,"mlkshk-652083783","Vlan1"
2324,"keffiyeh-1122918761","Vlan1"
2325,"future-1283976542","Vlan6"
2326,"Swag-577505888","Vlan3"
2327,"ennui-330582953","Vlan1"
2328,"wayfarers-53928392","Vlan1"
2329,"Cardigan-37825345","Vlan3"
2330,"tofu-1086476406","Vlan7"
2331,"freegan-498512588","Vlan3"
2332,"gastropub-226057409","Vlan2"
2333,"sweater-1021075672","Vlan10"
2334,"gentrify-1611871126","Vlan6"
2335,"echo-1953366743","Vlan7"
2336,"loko-1178595810","Vlan10"
2337,"richardson-1338528795","Vlan9"
2338,"skateboard-147519631","Vlan9"
2339,"mcsweeney's-1140368407","Vlan3"
2340,"pitchfork-1140714141","Vlan7"
2341,"vice-188432086","Vlan2"
2342,"sold-1446609131","Vlan7"
2343,"apparel-250360592","Vlan1"
2344,"thing-621436424","Vlan2"
2345,"wayfarers-340486596","Vlan5"
2346,"life-101737873","Vlan4"
2347,"richardson-1644314357","Vlan1"
2348,"street-959744487","Vlan3"
2349,"chips-899627337","Vlan9"
2350,"them-1506739648","Vlan6"
2351,"jean-1145455640","Vlan5"
2352,"VHS-1678888161","Vlan9"
2353,"Polaroid-2020036440","Vlan10"
2354,"freegan-252199253","Vlan1"
2355,"ethnic-2124737889","Vlan6"
2356,"salvia-1446859833","Vlan6"
2357,"fanny-970521884","Vlan7"
2358,"probably-1206418296","Vlan2"
2359,"lo-fi-32642757","Vlan7"
2360,"hand-1927072284","Vlan10"
2361,"Gluten-free-1042558918","Vlan7"
2362,"ennui-121835288","Vlan2"
2363,"VHS-286299146","Vlan9"
2364,"heard-1397962875","Vlan7"
2365,"hella-1232825438","Vlan6"
2366,"denim-270493173","Vlan7"
2367,"sriracha-1984630690","Vlan3"
2368,"richardson-42653741","Vlan4"
2369,"cleanse-621620004","Vlan9"
2370,"a-517583851","Vlan4"
2371,"number-785436479","Vlan10"
2372,"richardson-1516911622","Vlan7"
2373,"park-682622036","Vlan3"
2374,"fanny-444909632","Vlan3"
2375,"thing-1554910288","Vlan9"
2376,"irony-1186664106","Vlan10"
2377,"stumptown-2083663743","Vlan10"
2378,"Lomo-330491958","Vlan6"
2379,"occupy-925418162","Vlan2"
2380,"cosby-1441794284","Vlan2"
2381,"selvage-653661617","Vlan10"
2382,"Bicycle-781484064","Vlan2"
2383,"williamsburg-449913975","Vlan9"
2384,"fap-44597377","Vlan5"
2385,"next-294772242","Vlan7"
2386,"raw-546841646","Vlan1"
2387,"marfa-901636887","Vlan7"
2388,"trade-1704787030","Vlan9"
2389,"work-406244136","Vlan8"
2390,"them-22098003","Vlan1"
2391,"loko-119581398","Vlan1"
2392,"mumblecore-1306541249","Vlan3"
2393,"salvia-2055412072","Vlan2"
2394,"shorts-1838604702","Vlan3"
2395,"photo-874858895","Vlan3"
2396,"jean-219506831","Vlan8"
2397,"master-652834887","Vlan9"
2398,"keffiyeh-2143347785","Vlan9"
2399,"chips-1022394759","Vlan8"
2400,"place-886119804","Vlan1"
2401,"belly-1185483228","Vlan7"
2402,"hand-1047951272","Vlan7"
2403,"part-1199009398","Vlan2"
2404,"government-939927971","Vlan5"
2405,"etsy-1053802149","Vlan5"
2406,"kogi-1786502791","Vlan3"
2407,"number-279749349","Vlan10"
2408,"keffiyeh-1711670609","Vlan7"
2409,"haven't-1440123356","Vlan6"
2410,"truffaut-653236816","Vlan7"
2411,"chips-361352146","Vlan3"
2412,"Umami-262524026","Vlan10"
2413,"jean-319309864","Vlan10"
2414,"master-257579485","Vlan3"
2415,"chillwave-1345543720","Vlan5"
2416,"bag-1624641964","Vlan3"
2417,"life-1919229330","Vlan3"
2418,"richardson-137088781","Vlan3"
2419,"stumptown-841119015","Vlan9"
2420,"gentrify-727669265","Vlan9"
2421,"stumptown-1473671140","Vlan2"
2422,"authentic-1946661864","Vlan6"
2423,"craft-769542246","Vlan5"
2424,"eye-167803842","Vlan4"
2425,"narwhal-463385876","Vlan10"
2426,"cray-416375474","Vlan7"
2427,"master-1843302489","Vlan4"
2428,"of-1199388760","Vlan7"
2429,"jean-544062345","Vlan3"
2430,"semiotics-30965409","Vlan1"
2431,"hand-197388476","Vlan2"
2432,"kale-357771963","Vlan10"
2433,"irony-548574917","Vlan10"
2434,"selvage-1228446735","Vlan3"
2435,"stumptown-317782715","Vlan2"
2436,"Skateboard-388908419","Vlan6"
2437,"trust-279599704","Vlan2"
2438,"brunch-1729103377","Vlan4"
2439,"craft-43912128","Vlan9"
2440,"authentic-54706108","Vlan1"
2441,"polaroid-1970511212","Vlan6"
2442,"day-70278384","Vlan4"
2443,"party-100858502","Vlan10"
2444,"pack-1832100036","Vlan10"
2445,"world-276199287","Vlan4"
2446,"booth-194973774","Vlan7"
2447,"haven't-1446495499","Vlan9"
2448,"booth-1721470091","Vlan7"
2449,"they-336151111","Vlan9"
2450,"marfa-440978254","Vlan5"
2451,"artisan-652422747","Vlan5"
2452,"bag-2130114634","Vlan9"
2453,"wayfarers-1697301992","Vlan7"
2454,"cosby-1289925855","Vlan1"
2455,"pickled-895234100","Vlan9"
2456,"seitan-1981406190","Vlan6"
2457,"richardson-1571131859","Vlan10"
2458,"life-1627818978","Vlan3"
2459,"pour-over-1427085250","Vlan1"
2460,"haven't-2100115626","Vlan9"
2461,"fact-958083092","Vlan5"
2462,"Umami-389819711","Vlan7"
2463,"Pop-up-1384939524","Vlan5"
2464,"you-1935128214","Vlan10"
2465,"Four-659555674","Vlan3"
2466,"bicycle-1467094133","Vlan7"
2467,"case-45411996","Vlan10"
2468,"shorts-1482818248","Vlan4"
2469,"dreamcatcher-1969295681","Vlan10"
2470,"american-964558481","Vlan7"
2471,"retro-439660474","Vlan8"
2472,"life-11571125","Vlan5"
2473,"craft-1830436505","Vlan8"
2474,"Vinyl-1141624516","Vlan8"
2475,"carles-641110692","Vlan10"
2476,"ennui-1574483109","Vlan10"
2477,"Polaroid-714015966","Vlan8"
2478,"Lo-fi-1423189846","Vlan1"
2479,"Skateboard-827165271","Vlan7"
2480,"them-1699010785","Vlan8"
2481,"bag-1042610208","Vlan2"
2482,"ethnic-618100376","Vlan9"
2483,"odd-530868670","Vlan1"
2484,"viral-1333569018","Vlan8"
2485,"you-1497300494","Vlan7"
2486,"direct-2017874019","Vlan5"
2487,"craft-1663559659","Vlan7"
2488,"week-1494136270","Vlan7"
2489,"tofu-926468884","Vlan4"
2490,"echo-724755481","Vlan9"
2491,"life-266612572","Vlan2"
2492,"Post-ironic-479403944","Vlan7"
2493,"truck-1324488984","Vlan1"
2494,"pop-up-154372730","Vlan1"
2495,"apparel-183992172","Vlan4"
2496,"put-1769484694","Vlan8"
2497,"case-1918306921","Vlan8"
2498,"pickled-493849885","Vlan5"
2499,"gastropub-514725169","Vlan6"
2500,"kogi-1201648265","Vlan3"
2501,"ethnic-2042407859","Vlan1"
2502,"beer-1237970829","Vlan5"
2503,"loko-245408335","Vlan7"
2504,"keffiyeh-1205424902","Vlan9"
2505,"denim-1838768953","Vlan8"
2506,"craft-1967759236","Vlan6"
2507,"helvetica-938489503","Vlan7"
2508,"beer-2005918382","Vlan6"
2509,"marfa-1002624940","Vlan10"
2510,"park-62865026","Vlan1"
2511,"government-1740743218","Vlan3"
2512,"jean-1862088207","Vlan10"
2513,"cred-1434594776","Vlan8"
2514,"child-178865112","Vlan9"
2515,"Lomo-777349293","Vlan3"
2516,"party-908821077","Vlan5"
2517,"put-1954451763","Vlan10"
2518,"williamsburg-1784268752","Vlan5"
2519,"small-1015362277","Vlan3"
2520,"richardson-1573250776","Vlan2"
2521,"eye-318227330","Vlan10"
2522,"Bicycle-1664930573","Vlan7"
2523,"echo-387091845","Vlan4"
2524,"dreamcatcher-1606141257","Vlan7"
2525,"fap-1865515080","Vlan3"
2526,"belly-348505079","Vlan10"
2527,"batch-726384586","Vlan10"
2528,"bushwick-1276533443","Vlan10"
2529,"brunch-2033138043","Vlan2"
2530,"cleanse-911537038","Vlan10"
2531,"kogi-1542607460","Vlan6"
2532,"direct-1652171702","Vlan9"
2533,"freegan-261247228","Vlan10"
2534,"ethnic-1702954132","Vlan6"
2535,"pitchfork-1512732905","Vlan8"
2536,"Leggings-2001377293","Vlan4"
2537,"apparel-886687523","Vlan9"
2538,"helvetica-371089367","Vlan7"
2539,"godard-1025797535","Vlan7"
2540,"master-1628514647","Vlan3"
2541,"government-428533911","Vlan6"
2542,"direct-765655617","Vlan4"
2543,"marfa-1016032108","Vlan8"
2544,"photo-389892160","Vlan7"
2545,"rights-1835833275","Vlan7"
2546,"Lo-fi-89211273","Vlan10"
2547,"ennui-1551590824","Vlan4"
2548,"Pop-up-407215060","Vlan5"
2549,"synth-467697507","Vlan8"
2550,"mcsweeney's-2107954706","Vlan6"
2551,"messenger-1644598144","Vlan10"
2552,"Iphone-123152873","Vlan3"
2553,"echo-1298953271","Vlan8"
2554,"etsy-1514931113","Vlan7"
2555,"jean-953414969","Vlan4"
2556,"butcher-938844542","Vlan6"
2557,"high-1350092478","Vlan10"
2558,"high-509170995","Vlan3"
2559,"Brooklyn-2026756431","Vlan9"
2560,"VHS-617491143","Vlan8"
2561,"dreamcatcher-1581740197","Vlan8"
2562,"kale-455362643","Vlan5"
2563,"artisan-757147906","Vlan5"
2564,"Dreamcatcher-1979130715","Vlan3"
2565,"authentic-1011404777","Vlan8"
2566,"beer-1724905446","Vlan6"
2567,"group-144608731","Vlan2"
2568,"Dreamcatcher-1387806892","Vlan4"
2569,"locavore-663126557","Vlan7"
2570,"Iphone-96690130","Vlan7"
2571,"fanny-1732631108","Vlan6"
2572,"small-151482998","Vlan9"
2573,"post-ironic-899713683","Vlan3"
2574,"point-2095859369","Vlan8"
2575,"probably-1171663478","Vlan9"
2576,"work-354968605","Vlan4"
2577,"bicycle-1261536628","Vlan8"
2578,"denim-1651948737","Vlan4"
2579,"trade-1404889189","Vlan6"
2580,"portland-52584178","Vlan10"
2581,"wayfarers-1386390742","Vlan8"
2582,"cleanse-423607205","Vlan5"
2583,"carles-1611055796","Vlan5"
2584,"stumptown-1711869601","Vlan6"
2585,"batch-1484493188","Vlan9"
2586,"marfa-2011315338","Vlan8"
2587,"wayfarers-1617556002","Vlan7"
2588,"haven't-795442074","Vlan4"
2589,"stumptown-442399386","Vlan5"
2590,"world-619559280","Vlan10"
2591,"retro-518298314","Vlan1"
2592,"richardson-1245448513","Vlan5"
2593,"odd-849171174","Vlan7"
2594,"chips-598480480","Vlan1"
2595,"bird-1570871289","Vlan8"
2596,"raw-512709693","Vlan8"
2597,"PBR-1400982505","Vlan1"
2598,"keffiyeh-471295597","Vlan3"
2599,"kale-1626389694","Vlan8"
2600,"beer-1649092037","Vlan3"
2601,"belly-1119770083","Vlan1"
2602,"mlkshk-18944944","Vlan9"
2603,"etsy-905140450","Vlan3"
2604,"echo-290917665","Vlan3"
2605,"pitchfork-1913578052","Vlan5"
2606,"level-1045940673","Vlan6"
2607,"cosby-1498451666","Vlan1"
2608,"8-bit-851252880","Vlan5"
2609,"case-401214641","Vlan10"
2610,"them-1487618901","Vlan2"
2611,"pop-up-1538384471","Vlan7"
2612,"DIY-2137890628","Vlan7"
2613,"artisan-2136076778","Vlan9"
2614,"small-124932677","Vlan10"
2615,"butcher-1508578645","Vlan1"
2616,"problem-596151972","Vlan6"
2617,"richardson-165797729","Vlan7"
2618,"richardson-1861905605","Vlan1"
2619,"case-1836580966","Vlan10"
2620,"truffaut-936389779","Vlan5"
2621,"Dreamcatcher-507759205","Vlan9"
2622,"richardson-741392964","Vlan1"
2623,"butcher-334371646","Vlan6"
2624,"farm-to-table-1222289631","Vlan3"
2625,"carles-49491012","Vlan4"
2626,"Vinyl-201490367","Vlan4"
2627,"helvetica-2026149587","Vlan1"
2628,"helvetica-1561277293","Vlan1"
2629,"life-673859499","Vlan10"
2630,"photo-152194759","Vlan4"
2631,"of-1451259780","Vlan4"
2632,"mumblecore-285459008","Vlan10"
2633,"butcher-1466028050","Vlan10"
2634,"Messenger-1382108620","Vlan6"
2635,"craft-316777794","Vlan6"
2636,"cred-2057224273","Vlan8"
2637,"photo-1658996226","Vlan2"
2638,"DIY-561180936","Vlan5"
2639,"life-28831491","Vlan10"
2640,"ethical-2012753998","Vlan7"
2641,"truffaut-1166347801","Vlan3"
2642,"direct-1464957165","Vlan1"
2643,"life-1023446318","Vlan6"
2644,"ennui-814948268","Vlan10"
2645,"group-1073758526","Vlan2"
2646,"a-1673611728","Vlan2"
2647,"carles-1997613652","Vlan4"
2648,"sweater-548356164","Vlan1"
2649,"life-169543723","Vlan2"
2650,"fanny-1527845175","Vlan5"
2651,"probably-1207878790","Vlan10"
2652,"belly-1632667835","Vlan4"
2653,"world-122778469","Vlan8"
2654,"hand-865284287","Vlan1"
2655,"PBR-1167440764","Vlan5"
2656,"fund-1991703209","Vlan2"
2657,"sweater-1609577366","Vlan10"
2658,"fap-1460219318","Vlan4"
2659,"etsy-1529066790","Vlan10"
2660,"apparel-1595303824","Vlan10"
2661,"odd-700093997","Vlan8"
2662,"bag-35734552","Vlan6"
2663,"pop-up-1232424711","Vlan9"
2664,"carles-1642914730","Vlan4"
2665,"ethnic-1374666096","Vlan5"
2666,"cosby-1205148773","Vlan8"
2667,"brooklyn-417801142","Vlan3"
2668,"Cardigan-1486450038","Vlan4"
2669,"haven't-1031666792","Vlan1"
2670,"artisan-1255403573","Vlan8"
2671,"sold-16220124","Vlan7"
2672,"odd-376730129","Vlan4"
2673,"beer-1737750817","Vlan2"
2674,"butcher-1957959186","Vlan9"
2675,"organic-1170273243","Vlan4"
2676,"art-896218962","Vlan9"
2677,"pack-23263291","Vlan9"
2678,"stumptown-1821120436","Vlan4"
2679,"work-337026529","Vlan8"
2680,"terry-42980176","Vlan1"
2681,"Brooklyn-1771756048","Vlan3"
2682,"marfa-228045849","Vlan1"
2683,"kogi-1120736685","Vlan5"
2684,"small-1234101202","Vlan7"
2685,"Lomo-1740573982","Vlan5"
2686,"post-ironic-721733795","Vlan5"
2687,"problem-928244278","Vlan5"
2688,"jean-816617167","Vlan1"
2689,"stumptown-1429162147","Vlan1"
2690,"party-46456082","Vlan8"
2691,"small-1146993958","Vlan8"
2692,"pour-over-991294126","Vlan8"
2693,"raw-736345528","Vlan10"
2694,"retro-1675081852","Vlan8"
2695,"art-1304036922","Vlan6"
2696,"party-598308740","Vlan3"
2697,"narwhal-1152518242","Vlan1"
2698,"eye-1930736319","Vlan1"
2699,"post-ironic-1835043562","Vlan4"
2700,"probably-1049181591","Vlan8"
2701,"odd-1153423197","Vlan9"
2702,"seitan-1554263032","Vlan9"
2703,"salvia-1098325754","Vlan7"
2704,"echo-950693000","Vlan4"
2705,"truffaut-1744236366","Vlan2"
2706,"Umami-2140241013","Vlan6"
2707,"semiotics-815832743","Vlan4"
2708,"semiotics-2036772766","Vlan1"
2709,"etsy-724527919","Vlan10"
2710,"jean-1536147549","Vlan4"
2711,"cosby-307137798","Vlan1"
2712,"forage-825163399","Vlan8"
2713,"shoreditch-847123676","Vlan5"
2714,"park-2064585403","Vlan5"
2715,"park-254644402","Vlan3"
2716,"beer-686725552","Vlan10"
2717,"PBR-957278171","Vlan8"
2718,"vinyl-906049232","Vlan9"
2719,"pop-up-506115863","Vlan3"
2720,"marfa-1319307993","Vlan5"
2721,"Messenger-675314331","Vlan2"
2722,"of-2139905596","Vlan6"
2723,"artisan-236048834","Vlan8"
2724,"irony-625386978","Vlan10"
2725,"Lomo-2034752517","Vlan4"
2726,"bird-1202805547","Vlan9"
2727,"thundercats-47105798","Vlan7"
2728,"craft-395859628","Vlan5"
2729,"apparel-137202367","Vlan9"
2730,"art-1920739661","Vlan4"
2731,"mcsweeney's-954987745","Vlan6"
2732,"pop-up-372137594","Vlan7"
2733,"life-1205936146","Vlan9"
2734,"readymade-320318647","Vlan9"
2735,"vegan-952295486","Vlan10"
2736,"authentic-166009807","Vlan2"
2737,"apparel-917398464","Vlan1"
2738,"echo-216619312","Vlan8"
2739,"mustache-1385196347","Vlan3"
2740,"biodiesel-88288087","Vlan4"
2741,"world-1627416549","Vlan7"
2742,"party-1697757364","Vlan5"
2743,"food-882906453","Vlan2"
2744,"party-1227304354","Vlan5"
2745,"place-1033936157","Vlan6"
2746,"bird-1373702340","Vlan8"
2747,"trade-1650913267","Vlan3"
2748,"8-bit-1094780491","Vlan1"
2749,"hella-48361285","Vlan6"
2750,"viral-1334634882","Vlan1"
2751,"a-1809936551","Vlan9"
2752,"small-579704611","Vlan10"
2753,"bird-714476551","Vlan1"
2754,"them-553843574","Vlan2"
2755,"bicycle-795457898","Vlan4"
2756,"salvia-825837104","Vlan3"
2757,"fact-2119684886","Vlan8"
2758,"shorts-1608945250","Vlan3"
2759,"kale-22936699","Vlan10"
2760,"of-1505896229","Vlan6"
2761,"small-204633792","Vlan3"
2762,"apparel-1664120615","Vlan2"
2763,"Vinyl-1208558486","Vlan10"
2764,"carles-952333166","Vlan10"
2765,"of-969963451","Vlan5"
2766,"narwhal-1894519519","Vlan3"
2767,"party-1813618903","Vlan4"
2768,"carles-1335026167","Vlan2"
2769,"pickled-1187622226","Vlan8"
2770,"Vinyl-580806337","Vlan7"
2771,"Dreamcatcher-1401293883","Vlan5"
2772,"jean-531915925","Vlan8"
2773,"Umami-1348816204","Vlan8"
2774,"company-15910036","Vlan7"
2775,"pitchfork-1003336519","Vlan9"
2776,"denim-861872006","Vlan10"
2777,"year-1710463713","Vlan6"
2778,"sweater-1184310878","Vlan2"
2779,"brunch-289643564","Vlan9"
2780,"eye-1293795254","Vlan7"
2781,"future-1463198271","Vlan1"
2782,"wayfarers-1861316955","Vlan4"
2783,"womn-1345333088","Vlan1"
2784,"occupy-1951416578","Vlan5"
2785,"direct-1899762728","Vlan7"
2786,"week-784518300","Vlan9"
2787,"beer-834755238","Vlan10"
2788,"small-1412649345","Vlan10"
2789,"tofu-2057418256","Vlan7"
2790,"butcher-1332048672","Vlan10"
2791,"pork-2139772757","Vlan2"
2792,"case-1302213913","Vlan2"
2793,"stumptown-390502662","Vlan9"
2794,"8-bit-180272050","Vlan8"
2795,"cosby-1444322292","Vlan3"
2796,"art-132853359","Vlan6"
2797,"fact-69186581","Vlan7"
2798,"polaroid-690241331","Vlan2"
2799,"messenger-1168567874","Vlan4"
2800,"street-1468159794","Vlan1"
2801,"hella-1320296064","Vlan7"
2802,"richardson-1537011671","Vlan6"
2803,"bag-1769380274","Vlan3"
2804,"out-1291565580","Vlan3"
2805,"high-825461271","Vlan3"
2806,"butcher-2119452811","Vlan7"
2807,"future-1041347854","Vlan5"
2808,"high-115175491","Vlan4"
2809,"kale-660085935","Vlan1"
2810,"artisan-1848316473","Vlan3"
2811,"whatever-1345917022","Vlan5"
2812,"narwhal-1952018157","Vlan6"
2813,"year-1601847111","Vlan6"
2814,"apparel-1873696780","Vlan10"
2815,"organic-214887694","Vlan7"
2816,"future-845215701","Vlan10"
2817,"thundercats-38441543","Vlan7"
2818,"you-1578890445","Vlan5"
2819,"helvetica-960030510","Vlan6"
2820,"farm-to-table-495185602","Vlan4"
2821,"post-ironic-1430757789","Vlan10"
2822,"it-2066739598","Vlan7"
2823,"cred-2034938953","Vlan6"
2824,"sweater-860494594","Vlan9"
2825,"loko-998058674","Vlan8"
2826,"pop-up-1354016679","Vlan3"
2827,"Vinyl-2066878018","Vlan10"
2828,"heard-17010766","Vlan1"
2829,"thing-569229596","Vlan10"
2830,"irony-1937628627","Vlan3"
2831,"Umami-1010841826","Vlan2"
2832,"echo-572462771","Vlan7"
2833,"portland-1271075436","Vlan4"
2834,"mumblecore-137762054","Vlan8"
2835,"Umami-1613789598","Vlan8"
2836,"master-228579859","Vlan1"
2837,"raw-1551333552","Vlan5"
2838,"high-1791467044","Vlan4"
2839,"denim-1817331593","Vlan4"
2840,"cleanse-1475090001","Vlan2"
2841,"organic-236914510","Vlan8"
2842,"bicycle-1016687918","Vlan4"
2843,"high-962969266","Vlan8"
2844,"before-935559092","Vlan5"
2845,"direct-1423632142","Vlan8"
2846,"vinyl-998376375","Vlan7"
2847,"synth-1066650384","Vlan9"
2848,"art-1058397427","Vlan7"
2849,"kale-1992879748","Vlan8"
2850,"apparel-905437071","Vlan8"
2851,"ennui-185561960","Vlan3"
2852,"it-892461592","Vlan8"
2853,"gentrify-460011777","Vlan4"
2854,"party-1340222717","Vlan1"
2855,"problem-1087642551","Vlan1"
2856,"man-1673260372","Vlan7"
2857,"ennui-1931515920","Vlan5"
2858,"bushwick-1848599286","Vlan7"
2859,"occupy-2092937910","Vlan10"
2860,"hella-1633072259","Vlan1"
2861,"jean-687091586","Vlan5"
2862,"post-ironic-1047934698","Vlan6"
2863,"bag-1991692712","Vlan4"
2864,"skateboard-1563778083","Vlan10"
2865,"belly-1802237461","Vlan10"
2866,"echo-1941660039","Vlan2"
2867,"truffaut-411762435","Vlan8"
2868,"mumblecore-818089166","Vlan9"
2869,"way-720583856","Vlan6"
2870,"chillwave-1995942102","Vlan9"
2871,"put-845212223","Vlan4"
2872,"party-2102481832","Vlan1"
2873,"probably-693566334","Vlan5"
2874,"tofu-826102713","Vlan4"
2875,"street-1393330477","Vlan3"
2876,"Skateboard-586181269","Vlan5"
2877,"bushwick-633569674","Vlan4"
2878,"terry-934887107","Vlan6"
2879,"direct-870220794","Vlan2"
2880,"number-404983907","Vlan2"
2881,"sweater-1069429523","Vlan8"
2882,"party-241352878","Vlan4"
2883,"Polaroid-1237645526","Vlan6"
2884,"bicycle-499321051","Vlan8"
2885,"a-662473695","Vlan3"
2886,"kale-634761357","Vlan10"
2887,"brooklyn-193869579","Vlan7"
2888,"terry-1150727928","Vlan6"
2889,"direct-2132146398","Vlan9"
2890,"rights-1263496075","Vlan1"
2891,"pack-2106193980","Vlan4"
2892,"fact-1931661715","Vlan9"
2893,"raw-1866939839","Vlan4"
2894,"life-1713698147","Vlan9"
2895,"pork-1485344559","Vlan1"
2896,"art-1303489357","Vlan6"
2897,"fanny-928281984","Vlan2"
2898,"heard-1513468157","Vlan4"
2899,"organic-332747402","Vlan7"
2900,"truffaut-463052345","Vlan3"
2901,"ethnic-190254185","Vlan10"
2902,"hand-1875232203","Vlan7"
2903,"authentic-685867180","Vlan6"
2904,"jean-975841562","Vlan9"
2905,"PBR-1241369435","Vlan3"
2906,"occupy-1021880980","Vlan3"
2907,"tofu-207596599","Vlan3"
2908,"salvia-1101177317","Vlan6"
2909,"Cardigan-1259129989","Vlan6"
2910,"ethnic-496565175","Vlan4"
2911,"pork-2093365826","Vlan8"
2912,"part-682844495","Vlan3"
2913,"vice-876981207","Vlan9"
2914,"cray-988315698","Vlan10"
2915,"carles-1837818731","Vlan7"
2916,"dreamcatcher-1360713612","Vlan1"
2917,"future-2042842030","Vlan8"
2918,"richardson-1705665938","Vlan2"
2919,"Lomo-642103024","Vlan4"
2920,"shorts-1557074666","Vlan2"
2921,"put-931683896","Vlan4"
2922,"fanny-521218678","Vlan8"
2923,"jean-2010499167","Vlan2"
2924,"child-463099838","Vlan8"
2925,"child-2056956688","Vlan2"
2926,"art-86998574","Vlan1"
2927,"odd-80626374","Vlan3"
2928,"they-1480050004","Vlan4"
2929,"VHS-30368917","Vlan10"
2930,"kale-1467210221","Vlan7"
2931,"echo-29856928","Vlan9"
2932,"biodiesel-913103539","Vlan8"
2933,"kale-639883408","Vlan7"
2934,"pinterest-227155403","Vlan6"
2935,"company-377835934","Vlan7"
2936,"mixtape-74576345","Vlan7"
2937,"viral-278450539","Vlan2"
2938,"way-1922457933","Vlan4"
2939,"next-1082127970","Vlan2"
2940,"vegan-773620252","Vlan5"
2941,"hoodie-638484399","Vlan9"
2942,"fund-1165649427","Vlan10"
2943,"PBR-757008182","Vlan10"
2944,"out-541061849","Vlan5"
2945,"post-ironic-1721836293","Vlan8"
2946,"Lo-fi-895091297","Vlan3"
2947,"post-ironic-401962227","Vlan6"
2948,"keffiyeh-6552904","Vlan5"
2949,"truffaut-1305471458","Vlan5"
2950,"bushwick-1188404735","Vlan7"
2951,"hella-1809844311","Vlan3"
2952,"ennui-2014041721","Vlan5"
2953,"semiotics-673501686","Vlan2"
2954,"polaroid-1560168163","Vlan1"
2955,"synth-447109875","Vlan3"
2956,"pack-422646890","Vlan9"
2957,"cosby-861701887","Vlan10"
2958,"synth-1505626559","Vlan4"
2959,"rights-232663748","Vlan5"
2960,"shorts-2071089206","Vlan9"
2961,"etsy-1578578182","Vlan5"
2962,"work-878620362","Vlan9"
2963,"way-709209908","Vlan10"
2964,"craft-1531361832","Vlan3"
2965,"batch-206279794","Vlan9"
2966,"tofu-1059141168","Vlan4"
2967,"authentic-1414176826","Vlan1"
2968,"mixtape-1038886053","Vlan6"
2969,"kogi-443637331","Vlan5"
2970,"it-91300907","Vlan2"
2971,"richardson-1994212051","Vlan10"
2972,"denim-317473422","Vlan9"
2973,"fap-1651068330","Vlan3"
2974,"marfa-699120724","Vlan6"
2975,"master-108860096","Vlan7"
